subjectID,menuID,taskID,Y,taskType
206,56,6,1,Time
206,57,6,1,Time
206,58,6,1,Time
206,59,6,2,Time
206,60,6,2,Time
206,61,7,1,Time
206,62,7,1,Time
206,63,7,1,Time
206,64,7,1,Time
206,65,7,1,Time
206,66,7,1,Time
206,67,7,1,Time
206,68,7,2,Time
206,69,7,2,Time
206,70,7,2,Time
206,71,8,1,Time
206,72,8,1,Time
206,73,8,1,Time
206,74,8,1,Time
206,75,8,2,Time
206,76,8,2,Time
206,77,8,2,Time
206,78,8,2,Time
206,79,8,2,Time
206,80,8,2,Time
206,81,9,1,Time
206,82,9,1,Time
206,83,9,1,Time
206,84,9,1,Time
206,85,9,2,Time
206,86,9,2,Time
206,87,9,2,Time
206,88,9,2,Time
206,89,9,2,Time
206,90,9,2,Time
206,91,10,1,Time
206,92,10,1,Time
206,93,10,1,Time
206,94,10,1,Time
206,95,10,2,Time
206,96,10,2,Time
206,97,10,2,Time
206,98,10,2,Time
206,99,10,2,Time
206,100,10,2,Time
207,41,5,2,Time
207,42,5,2,Time
207,43,5,2,Time
207,44,5,2,Time
207,45,5,2,Time
207,46,5,2,Time
207,47,5,2,Time
207,48,5,2,Time
207,49,5,2,Time
207,50,5,2,Time
207,51,6,1,Time
207,52,6,1,Time
207,53,6,1,Time
207,54,6,1,Time
207,55,6,2,Time
207,56,6,2,Time
207,57,6,2,Time
207,58,6,2,Time
207,59,6,2,Time
207,60,6,2,Time
207,61,7,1,Time
207,62,7,1,Time
207,63,7,1,Time
207,64,7,2,Time
207,65,7,2,Time
207,66,7,2,Time
207,67,7,2,Time
207,68,7,2,Time
207,69,7,2,Time
207,70,7,2,Time
207,71,8,1,Time
207,72,8,2,Time
207,73,8,2,Time
207,74,8,2,Time
207,75,8,2,Time
207,76,8,2,Time
207,77,8,2,Time
207,78,8,2,Time
207,79,8,2,Time
207,80,8,2,Time
207,81,9,1,Time
207,82,9,2,Time
207,83,9,2,Time
207,84,9,2,Time
207,85,9,2,Time
207,86,9,2,Time
207,87,9,2,Time
207,88,9,2,Time
207,89,9,2,Time
207,90,9,2,Time
207,91,10,1,Time
207,92,10,1,Time
207,93,10,2,Time
207,94,10,2,Time
207,95,10,2,Time
207,96,10,2,Time
207,97,10,2,Time
207,98,10,2,Time
207,99,10,2,Time
207,100,10,2,Time
208,41,5,1,Time
208,42,5,1,Time
208,43,5,1,Time
208,44,5,1,Time
208,45,5,1,Time
208,46,5,2,Time
208,47,5,2,Time
208,48,5,2,Time
208,49,5,2,Time
208,50,5,2,Time
208,51,6,1,Time
208,52,6,1,Time
208,53,6,1,Time
208,54,6,0,Time
208,55,6,0,Time
208,56,6,2,Time
208,57,6,2,Time
208,58,6,2,Time
208,59,6,2,Time
208,60,6,2,Time
208,61,7,1,Time
208,62,7,1,Time
208,63,7,1,Time
208,64,7,1,Time
208,65,7,1,Time
208,66,7,1,Time
208,67,7,2,Time
208,68,7,2,Time
208,69,7,2,Time
208,70,7,2,Time
208,71,8,1,Time
208,72,8,1,Time
208,73,8,1,Time
208,74,8,1,Time
208,75,8,1,Time
208,76,8,1,Time
208,77,8,2,Time
208,78,8,2,Time
208,79,8,2,Time
208,80,8,2,Time
208,81,9,1,Time
208,82,9,1,Time
208,83,9,1,Time
208,84,9,2,Time
208,85,9,2,Time
208,86,9,2,Time
208,87,9,2,Time
208,88,9,2,Time
208,89,9,2,Time
208,90,9,2,Time
208,91,10,1,Time
208,92,10,1,Time
208,93,10,1,Time
208,94,10,1,Time
208,95,10,1,Time
208,96,10,1,Time
208,97,10,2,Time
208,98,10,2,Time
208,99,10,2,Time
208,100,10,2,Time
210,41,5,1,Time
210,42,5,1,Time
210,43,5,1,Time
210,44,5,1,Time
210,45,5,1,Time
210,46,5,1,Time
210,47,5,2,Time
210,48,5,2,Time
210,49,5,2,Time
210,50,5,2,Time
210,51,6,1,Time
210,52,6,1,Time
210,53,6,1,Time
210,54,6,1,Time
210,55,6,1,Time
210,56,6,1,Time
210,57,6,1,Time
210,58,6,2,Time
210,59,6,2,Time
210,60,6,2,Time
210,61,7,1,Time
210,62,7,1,Time
210,63,7,1,Time
210,64,7,1,Time
210,65,7,1,Time
210,66,7,1,Time
210,67,7,1,Time
210,68,7,1,Time
210,69,7,2,Time
210,70,7,2,Time
210,71,8,1,Time
210,72,8,1,Time
210,73,8,1,Time
210,74,8,1,Time
210,75,8,2,Time
210,76,8,2,Time
210,77,8,2,Time
210,78,8,2,Time
210,79,8,2,Time
210,80,8,2,Time
210,81,9,1,Time
210,82,9,1,Time
210,83,9,1,Time
210,84,9,1,Time
210,85,9,1,Time
210,86,9,2,Time
210,87,9,2,Time
210,88,9,2,Time
210,89,9,2,Time
210,90,9,2,Time
210,91,10,1,Time
210,92,10,1,Time
210,93,10,1,Time
210,94,10,1,Time
210,95,10,1,Time
210,96,10,2,Time
210,97,10,2,Time
210,98,10,2,Time
210,99,10,2,Time
210,100,10,2,Time
212,41,5,2,Time
212,42,5,2,Time
212,43,5,2,Time
212,44,5,2,Time
212,45,5,2,Time
212,46,5,2,Time
212,47,5,2,Time
212,48,5,2,Time
212,49,5,2,Time
212,50,5,2,Time
212,51,6,1,Time
212,52,6,1,Time
212,53,6,1,Time
212,54,6,2,Time
212,55,6,2,Time
212,56,6,2,Time
212,57,6,2,Time
212,58,6,2,Time
212,59,6,2,Time
212,60,6,2,Time
212,61,7,1,Time
212,62,7,1,Time
212,63,7,1,Time
212,64,7,1,Time
212,65,7,1,Time
212,66,7,2,Time
212,67,7,2,Time
212,68,7,2,Time
212,69,7,2,Time
212,70,7,2,Time
212,71,8,1,Time
212,72,8,1,Time
212,73,8,1,Time
212,74,8,2,Time
212,75,8,2,Time
212,76,8,2,Time
212,77,8,2,Time
212,78,8,2,Time
212,79,8,2,Time
212,80,8,2,Time
212,81,9,1,Time
212,82,9,1,Time
212,83,9,2,Time
212,84,9,2,Time
212,85,9,2,Time
212,86,9,2,Time
212,87,9,2,Time
212,88,9,2,Time
212,89,9,2,Time
212,90,9,2,Time
212,91,10,1,Time
212,92,10,1,Time
212,93,10,1,Time
212,94,10,2,Time
212,95,10,2,Time
212,96,10,2,Time
212,97,10,2,Time
212,98,10,2,Time
212,99,10,2,Time
212,100,10,2,Time
213,41,5,1,Time
213,42,5,1,Time
213,43,5,1,Time
213,44,5,1,Time
213,45,5,2,Time
213,46,5,2,Time
213,47,5,2,Time
213,48,5,2,Time
213,49,5,2,Time
213,50,5,2,Time
213,51,6,1,Time
213,52,6,1,Time
213,53,6,1,Time
213,54,6,1,Time
213,55,6,1,Time
213,56,6,2,Time
213,57,6,2,Time
213,58,6,2,Time
213,59,6,2,Time
213,60,6,2,Time
213,61,7,1,Time
213,62,7,1,Time
213,63,7,1,Time
213,64,7,1,Time
213,65,7,2,Time
213,66,7,2,Time
213,67,7,2,Time
213,68,7,2,Time
213,69,7,2,Time
213,70,7,2,Time
213,71,8,1,Time
213,72,8,1,Time
213,73,8,1,Time
213,74,8,1,Time
213,75,8,1,Time
213,76,8,1,Time
213,77,8,1,Time
213,78,8,1,Time
213,79,8,1,Time
213,80,8,1,Time
213,81,9,1,Time
213,82,9,1,Time
213,83,9,1,Time
213,84,9,1,Time
213,85,9,1,Time
213,86,9,1,Time
213,87,9,1,Time
213,88,9,2,Time
213,89,9,2,Time
213,90,9,2,Time
213,91,10,1,Time
213,92,10,1,Time
213,93,10,1,Time
213,94,10,1,Time
213,95,10,1,Time
213,96,10,2,Time
213,97,10,2,Time
213,98,10,2,Time
213,99,10,2,Time
213,100,10,2,Time
214,41,5,1,Time
214,42,5,1,Time
214,43,5,1,Time
214,44,5,1,Time
214,45,5,1,Time
214,46,5,1,Time
214,47,5,1,Time
214,48,5,1,Time
214,49,5,2,Time
214,50,5,2,Time
214,51,6,1,Time
214,52,6,1,Time
214,53,6,1,Time
214,54,6,1,Time
214,55,6,1,Time
214,56,6,1,Time
214,57,6,1,Time
214,58,6,1,Time
214,59,6,1,Time
214,60,6,2,Time
214,61,7,1,Time
214,62,7,1,Time
214,63,7,1,Time
214,64,7,1,Time
214,65,7,1,Time
214,66,7,1,Time
214,67,7,1,Time
214,68,7,1,Time
214,69,7,1,Time
214,70,7,2,Time
214,71,8,1,Time
214,72,8,1,Time
214,73,8,1,Time
214,74,8,1,Time
214,75,8,1,Time
214,76,8,2,Time
214,77,8,2,Time
214,78,8,2,Time
214,79,8,2,Time
214,80,8,2,Time
214,81,9,1,Time
214,82,9,1,Time
214,83,9,1,Time
214,84,9,1,Time
214,85,9,1,Time
214,86,9,1,Time
214,87,9,2,Time
214,88,9,2,Time
214,89,9,2,Time
214,90,9,2,Time
214,91,10,1,Time
214,92,10,1,Time
214,93,10,1,Time
214,94,10,1,Time
214,95,10,1,Time
214,96,10,1,Time
214,97,10,1,Time
214,98,10,1,Time
214,99,10,2,Time
214,100,10,2,Time
215,41,5,1,Time
215,42,5,1,Time
215,43,5,1,Time
215,44,5,1,Time
215,45,5,1,Time
215,46,5,1,Time
215,47,5,1,Time
215,48,5,1,Time
215,49,5,1,Time
215,50,5,1,Time
215,51,6,1,Time
215,52,6,1,Time
215,53,6,1,Time
215,54,6,1,Time
215,55,6,1,Time
215,56,6,1,Time
215,57,6,1,Time
215,58,6,1,Time
215,59,6,1,Time
215,60,6,1,Time
215,61,7,1,Time
215,62,7,1,Time
215,63,7,1,Time
215,64,7,1,Time
215,65,7,1,Time
215,66,7,1,Time
215,67,7,1,Time
215,68,7,1,Time
215,69,7,1,Time
215,70,7,1,Time
215,71,8,1,Time
215,72,8,1,Time
215,73,8,1,Time
215,74,8,1,Time
215,75,8,1,Time
215,76,8,1,Time
215,77,8,1,Time
215,78,8,1,Time
215,79,8,1,Time
215,80,8,1,Time
215,81,9,1,Time
215,82,9,1,Time
215,83,9,1,Time
215,84,9,1,Time
215,85,9,1,Time
215,86,9,1,Time
215,87,9,1,Time
215,88,9,1,Time
215,89,9,1,Time
215,90,9,1,Time
215,91,10,1,Time
215,92,10,1,Time
215,93,10,1,Time
215,94,10,1,Time
215,95,10,1,Time
215,96,10,1,Time
215,97,10,1,Time
215,98,10,1,Time
215,99,10,2,Time
215,100,10,2,Time
216,41,5,1,Time
216,42,5,1,Time
216,43,5,1,Time
216,44,5,1,Time
216,45,5,2,Time
216,46,5,2,Time
216,47,5,2,Time
216,48,5,2,Time
216,49,5,2,Time
216,50,5,2,Time
216,51,6,1,Time
216,52,6,1,Time
216,53,6,1,Time
216,54,6,1,Time
216,55,6,2,Time
216,56,6,2,Time
216,57,6,2,Time
216,58,6,2,Time
216,59,6,2,Time
216,60,6,2,Time
216,61,7,2,Time
216,62,7,2,Time
216,63,7,2,Time
216,64,7,2,Time
216,65,7,2,Time
216,66,7,2,Time
216,67,7,2,Time
216,68,7,2,Time
216,69,7,2,Time
216,70,7,2,Time
216,71,8,2,Time
216,72,8,2,Time
216,73,8,2,Time
216,74,8,2,Time
216,75,8,2,Time
216,76,8,2,Time
216,77,8,2,Time
216,78,8,2,Time
216,79,8,2,Time
216,80,8,2,Time
216,81,9,1,Time
216,82,9,1,Time
216,83,9,1,Time
216,84,9,1,Time
216,85,9,2,Time
216,86,9,2,Time
216,87,9,2,Time
216,88,9,2,Time
216,89,9,2,Time
216,90,9,2,Time
216,91,10,1,Time
216,92,10,1,Time
216,93,10,1,Time
216,94,10,2,Time
216,95,10,2,Time
216,96,10,2,Time
216,97,10,2,Time
216,98,10,2,Time
216,99,10,2,Time
216,100,10,2,Time
217,41,5,1,Time
217,42,5,1,Time
217,43,5,1,Time
217,44,5,1,Time
217,45,5,1,Time
217,46,5,1,Time
217,47,5,1,Time
217,48,5,1,Time
217,49,5,1,Time
217,50,5,1,Time
217,51,6,2,Time
217,52,6,2,Time
217,53,6,2,Time
217,54,6,2,Time
217,55,6,2,Time
217,56,6,2,Time
217,57,6,2,Time
217,58,6,2,Time
217,59,6,2,Time
217,60,6,2,Time
217,61,7,2,Time
217,62,7,2,Time
217,63,7,2,Time
217,64,7,2,Time
217,65,7,2,Time
217,66,7,2,Time
217,67,7,2,Time
217,68,7,2,Time
217,69,7,2,Time
217,70,7,2,Time
217,71,8,1,Time
217,72,8,1,Time
217,73,8,1,Time
217,74,8,1,Time
217,75,8,1,Time
217,76,8,1,Time
217,77,8,2,Time
217,78,8,2,Time
217,79,8,2,Time
217,80,8,2,Time
217,81,9,1,Time
217,82,9,1,Time
217,83,9,1,Time
217,84,9,1,Time
217,85,9,1,Time
217,86,9,1,Time
217,87,9,1,Time
217,88,9,1,Time
217,89,9,1,Time
217,90,9,1,Time
217,91,10,1,Time
217,92,10,1,Time
217,93,10,1,Time
217,94,10,1,Time
217,95,10,1,Time
217,96,10,1,Time
217,97,10,1,Time
217,98,10,1,Time
217,99,10,1,Time
217,100,10,1,Time
218,41,5,1,Time
218,42,5,1,Time
218,43,5,1,Time
218,44,5,1,Time
218,45,5,1,Time
218,46,5,2,Time
218,47,5,2,Time
218,48,5,2,Time
218,49,5,2,Time
218,50,5,2,Time
218,51,6,1,Time
218,52,6,1,Time
218,53,6,1,Time
218,54,6,1,Time
218,55,6,1,Time
218,56,6,2,Time
218,57,6,2,Time
218,58,6,2,Time
218,59,6,2,Time
218,60,6,2,Time
218,61,7,1,Time
218,62,7,1,Time
218,63,7,1,Time
218,64,7,1,Time
218,65,7,1,Time
218,66,7,2,Time
218,67,7,2,Time
218,68,7,2,Time
218,69,7,2,Time
218,70,7,2,Time
218,71,8,1,Time
218,72,8,1,Time
218,73,8,1,Time
218,74,8,1,Time
218,75,8,1,Time
218,76,8,2,Time
218,77,8,2,Time
218,78,8,2,Time
218,79,8,2,Time
218,80,8,2,Time
218,81,9,2,Time
218,82,9,2,Time
218,83,9,2,Time
218,84,9,2,Time
218,85,9,2,Time
218,86,9,2,Time
218,87,9,2,Time
218,88,9,2,Time
218,89,9,2,Time
218,90,9,2,Time
218,91,10,1,Time
218,92,10,1,Time
218,93,10,1,Time
218,94,10,1,Time
218,95,10,1,Time
218,96,10,2,Time
218,97,10,2,Time
218,98,10,2,Time
218,99,10,2,Time
218,100,10,2,Time
219,41,5,1,Time
219,42,5,1,Time
219,43,5,1,Time
219,44,5,2,Time
219,45,5,2,Time
219,46,5,2,Time
219,47,5,2,Time
219,48,5,2,Time
219,49,5,2,Time
219,50,5,2,Time
219,51,6,1,Time
219,52,6,1,Time
219,53,6,1,Time
219,54,6,1,Time
219,55,6,0,Time
219,56,6,0,Time
219,57,6,0,Time
219,58,6,2,Time
219,59,6,2,Time
219,60,6,2,Time
219,61,7,1,Time
219,62,7,1,Time
219,63,7,0,Time
219,64,7,2,Time
219,65,7,2,Time
219,66,7,2,Time
219,67,7,2,Time
219,68,7,2,Time
219,69,7,2,Time
219,70,7,2,Time
219,71,8,1,Time
219,72,8,1,Time
219,73,8,1,Time
219,74,8,1,Time
219,75,8,1,Time
219,76,8,2,Time
219,77,8,2,Time
219,78,8,2,Time
219,79,8,2,Time
219,80,8,2,Time
219,81,9,1,Time
219,82,9,1,Time
219,83,9,1,Time
219,84,9,1,Time
219,85,9,1,Time
219,86,9,0,Time
219,87,9,0,Time
219,88,9,0,Time
219,89,9,2,Time
219,90,9,2,Time
219,91,10,1,Time
219,92,10,1,Time
219,93,10,1,Time
219,94,10,1,Time
219,95,10,1,Time
219,96,10,1,Time
219,97,10,1,Time
219,98,10,2,Time
219,99,10,2,Time
219,100,10,2,Time
220,41,5,1,Time
220,42,5,1,Time
220,43,5,1,Time
220,44,5,0,Time
220,45,5,0,Time
220,46,5,2,Time
220,47,5,2,Time
220,48,5,2,Time
220,49,5,2,Time
220,50,5,2,Time
220,51,6,1,Time
220,52,6,1,Time
220,53,6,1,Time
220,54,6,2,Time
220,55,6,2,Time
220,56,6,2,Time
220,57,6,2,Time
220,58,6,2,Time
220,59,6,2,Time
220,60,6,2,Time
220,61,7,1,Time
220,62,7,1,Time
220,63,7,1,Time
220,64,7,1,Time
220,65,7,1,Time
220,66,7,2,Time
220,67,7,2,Time
220,68,7,2,Time
220,69,7,2,Time
220,70,7,2,Time
220,71,8,1,Time
220,72,8,1,Time
220,73,8,1,Time
220,74,8,1,Time
220,75,8,1,Time
220,76,8,0,Time
220,77,8,2,Time
220,78,8,2,Time
220,79,8,2,Time
220,80,8,2,Time
220,81,9,1,Time
220,82,9,1,Time
220,83,9,1,Time
220,84,9,1,Time
220,85,9,1,Time
220,86,9,1,Time
220,87,9,2,Time
220,88,9,2,Time
220,89,9,2,Time
220,90,9,2,Time
220,91,10,1,Time
220,92,10,1,Time
220,93,10,1,Time
220,94,10,1,Time
220,95,10,1,Time
220,96,10,2,Time
220,97,10,2,Time
220,98,10,2,Time
220,99,10,2,Time
220,100,10,2,Time
221,41,5,1,Time
221,42,5,1,Time
221,43,5,1,Time
221,44,5,1,Time
221,45,5,1,Time
221,46,5,2,Time
221,47,5,2,Time
221,48,5,2,Time
221,49,5,2,Time
221,50,5,2,Time
221,51,6,1,Time
221,52,6,1,Time
221,53,6,2,Time
221,54,6,2,Time
221,55,6,2,Time
221,56,6,2,Time
221,57,6,2,Time
221,58,6,2,Time
221,59,6,2,Time
221,60,6,2,Time
221,61,7,1,Time
221,62,7,2,Time
221,63,7,2,Time
221,64,7,2,Time
221,65,7,2,Time
221,66,7,2,Time
221,67,7,2,Time
221,68,7,2,Time
221,69,7,2,Time
221,70,7,2,Time
221,71,8,2,Time
221,72,8,2,Time
221,73,8,2,Time
221,74,8,2,Time
221,75,8,2,Time
221,76,8,2,Time
221,77,8,2,Time
221,78,8,2,Time
221,79,8,2,Time
221,80,8,2,Time
221,81,9,2,Time
221,82,9,2,Time
221,83,9,2,Time
221,84,9,2,Time
221,85,9,2,Time
221,86,9,2,Time
221,87,9,2,Time
221,88,9,2,Time
221,89,9,2,Time
221,90,9,2,Time
221,91,10,2,Time
221,92,10,2,Time
221,93,10,2,Time
221,94,10,2,Time
221,95,10,2,Time
221,96,10,2,Time
221,97,10,2,Time
221,98,10,2,Time
221,99,10,2,Time
221,100,10,2,Time
222,41,5,1,Time
222,42,5,2,Time
222,43,5,2,Time
222,44,5,2,Time
222,45,5,2,Time
222,46,5,2,Time
222,47,5,2,Time
222,48,5,2,Time
222,49,5,2,Time
222,50,5,2,Time
222,51,6,1,Time
222,52,6,1,Time
222,53,6,1,Time
222,54,6,2,Time
222,55,6,2,Time
222,56,6,2,Time
222,57,6,2,Time
222,58,6,2,Time
222,59,6,2,Time
222,60,6,2,Time
222,61,7,1,Time
222,62,7,1,Time
222,63,7,1,Time
222,64,7,2,Time
222,65,7,2,Time
222,66,7,2,Time
222,67,7,2,Time
222,68,7,2,Time
222,69,7,2,Time
222,70,7,2,Time
222,71,8,1,Time
222,72,8,1,Time
222,73,8,1,Time
222,74,8,1,Time
222,75,8,1,Time
222,76,8,1,Time
222,77,8,2,Time
222,78,8,2,Time
222,79,8,2,Time
222,80,8,2,Time
222,81,9,1,Time
222,82,9,1,Time
222,83,9,1,Time
222,84,9,1,Time
222,85,9,1,Time
222,86,9,1,Time
222,87,9,1,Time
222,88,9,1,Time
222,89,9,2,Time
222,90,9,2,Time
222,91,10,1,Time
222,92,10,1,Time
222,93,10,1,Time
222,94,10,1,Time
222,95,10,1,Time
222,96,10,1,Time
222,97,10,1,Time
222,98,10,2,Time
222,99,10,2,Time
222,100,10,2,Time
223,41,5,1,Time
223,42,5,1,Time
223,43,5,2,Time
223,44,5,2,Time
223,45,5,2,Time
223,46,5,2,Time
223,47,5,2,Time
223,48,5,2,Time
223,49,5,2,Time
223,50,5,2,Time
223,51,6,1,Time
223,52,6,1,Time
223,53,6,1,Time
223,54,6,2,Time
223,55,6,2,Time
223,56,6,2,Time
223,57,6,2,Time
223,58,6,2,Time
223,59,6,2,Time
223,60,6,2,Time
223,61,7,1,Time
223,62,7,1,Time
223,63,7,2,Time
223,64,7,2,Time
223,65,7,2,Time
223,66,7,2,Time
223,67,7,2,Time
223,68,7,2,Time
223,69,7,2,Time
223,70,7,2,Time
223,71,8,1,Time
223,72,8,1,Time
223,73,8,2,Time
223,74,8,2,Time
223,75,8,2,Time
223,76,8,2,Time
223,77,8,2,Time
223,78,8,2,Time
223,79,8,2,Time
223,80,8,2,Time
223,81,9,1,Time
223,82,9,2,Time
223,83,9,2,Time
223,84,9,2,Time
223,85,9,2,Time
223,86,9,2,Time
223,87,9,2,Time
223,88,9,2,Time
223,89,9,2,Time
223,90,9,2,Time
223,91,10,1,Time
223,92,10,1,Time
223,93,10,2,Time
223,94,10,2,Time
223,95,10,2,Time
223,96,10,2,Time
223,97,10,2,Time
223,98,10,2,Time
223,99,10,2,Time
223,100,10,2,Time
224,41,5,1,Time
224,42,5,1,Time
224,43,5,1,Time
224,44,5,1,Time
224,45,5,0,Time
224,46,5,2,Time
224,47,5,2,Time
224,48,5,2,Time
224,49,5,2,Time
224,50,5,2,Time
224,51,6,1,Time
224,52,6,1,Time
224,53,6,1,Time
224,54,6,1,Time
224,55,6,1,Time
224,56,6,0,Time
224,57,6,2,Time
224,58,6,2,Time
224,59,6,2,Time
224,60,6,2,Time
224,61,7,1,Time
224,62,7,1,Time
224,63,7,1,Time
224,64,7,1,Time
224,65,7,1,Time
224,66,7,2,Time
224,67,7,2,Time
224,68,7,2,Time
224,69,7,2,Time
224,70,7,2,Time
224,71,8,1,Time
224,72,8,1,Time
224,73,8,1,Time
224,74,8,1,Time
224,75,8,2,Time
224,76,8,2,Time
224,77,8,2,Time
224,78,8,2,Time
224,79,8,2,Time
224,80,8,2,Time
224,81,9,1,Time
224,82,9,1,Time
224,83,9,1,Time
224,84,9,0,Time
224,85,9,0,Time
224,86,9,2,Time
224,87,9,2,Time
224,88,9,2,Time
224,89,9,2,Time
224,90,9,2,Time
224,91,10,2,Time
224,92,10,2,Time
224,93,10,2,Time
224,94,10,2,Time
224,95,10,2,Time
224,96,10,2,Time
224,97,10,2,Time
224,98,10,2,Time
224,99,10,2,Time
224,100,10,2,Time
225,41,5,1,Time
225,42,5,1,Time
225,43,5,1,Time
225,44,5,1,Time
225,45,5,1,Time
225,46,5,1,Time
225,47,5,1,Time
225,48,5,0,Time
225,49,5,2,Time
225,50,5,2,Time
225,51,6,1,Time
225,52,6,1,Time
225,53,6,0,Time
225,54,6,0,Time
225,55,6,0,Time
225,56,6,2,Time
225,57,6,2,Time
225,58,6,2,Time
225,59,6,2,Time
225,60,6,2,Time
225,61,7,1,Time
225,62,7,1,Time
225,63,7,0,Time
225,64,7,0,Time
225,65,7,0,Time
225,66,7,0,Time
225,67,7,0,Time
225,68,7,2,Time
225,69,7,2,Time
225,70,7,2,Time
225,71,8,1,Time
225,72,8,1,Time
225,73,8,0,Time
225,74,8,0,Time
225,75,8,0,Time
225,76,8,0,Time
225,77,8,0,Time
225,78,8,0,Time
225,79,8,2,Time
225,80,8,2,Time
225,81,9,1,Time
225,82,9,1,Time
225,83,9,1,Time
225,84,9,1,Time
225,85,9,1,Time
225,86,9,1,Time
225,87,9,1,Time
225,88,9,1,Time
225,89,9,1,Time
225,90,9,2,Time
225,91,10,1,Time
225,92,10,1,Time
225,93,10,1,Time
225,94,10,1,Time
225,95,10,1,Time
225,96,10,1,Time
225,97,10,1,Time
225,98,10,1,Time
225,99,10,1,Time
225,100,10,2,Time
226,41,5,1,Time
226,42,5,1,Time
226,43,5,1,Time
226,44,5,1,Time
226,45,5,1,Time
226,46,5,1,Time
226,47,5,1,Time
226,48,5,1,Time
226,49,5,1,Time
226,50,5,2,Time
226,51,6,1,Time
226,52,6,1,Time
226,53,6,1,Time
226,54,6,1,Time
226,55,6,1,Time
226,56,6,1,Time
226,57,6,1,Time
226,58,6,2,Time
226,59,6,2,Time
226,60,6,2,Time
226,61,7,1,Time
226,62,7,1,Time
226,63,7,1,Time
226,64,7,1,Time
226,65,7,2,Time
226,66,7,2,Time
226,67,7,2,Time
226,68,7,2,Time
226,69,7,2,Time
226,70,7,2,Time
226,71,8,1,Time
226,72,8,1,Time
226,73,8,1,Time
226,74,8,1,Time
226,75,8,1,Time
226,76,8,1,Time
226,77,8,1,Time
226,78,8,2,Time
226,79,8,2,Time
226,80,8,2,Time
226,81,9,1,Time
226,82,9,1,Time
226,83,9,1,Time
226,84,9,1,Time
226,85,9,1,Time
226,86,9,1,Time
226,87,9,1,Time
226,88,9,1,Time
226,89,9,1,Time
226,90,9,2,Time
226,91,10,1,Time
226,92,10,1,Time
226,93,10,1,Time
226,94,10,1,Time
226,95,10,1,Time
226,96,10,1,Time
226,97,10,1,Time
226,98,10,1,Time
226,99,10,2,Time
226,100,10,2,Time
227,41,5,1,Time
227,42,5,2,Time
227,43,5,2,Time
227,44,5,2,Time
227,45,5,2,Time
227,46,5,2,Time
227,47,5,2,Time
227,48,5,2,Time
227,49,5,2,Time
227,50,5,2,Time
227,51,6,1,Time
227,52,6,2,Time
227,53,6,2,Time
227,54,6,2,Time
227,55,6,2,Time
227,56,6,2,Time
227,57,6,2,Time
227,58,6,2,Time
227,59,6,2,Time
227,60,6,2,Time
227,61,7,1,Time
227,62,7,2,Time
227,63,7,2,Time
227,64,7,2,Time
227,65,7,2,Time
227,66,7,2,Time
227,67,7,2,Time
227,68,7,2,Time
227,69,7,2,Time
227,70,7,2,Time
227,71,8,1,Time
227,72,8,2,Time
227,73,8,2,Time
227,74,8,2,Time
227,75,8,2,Time
227,76,8,2,Time
227,77,8,2,Time
227,78,8,2,Time
227,79,8,2,Time
227,80,8,2,Time
227,81,9,1,Time
227,82,9,2,Time
227,83,9,2,Time
227,84,9,2,Time
227,85,9,2,Time
227,86,9,2,Time
227,87,9,2,Time
227,88,9,2,Time
227,89,9,2,Time
227,90,9,2,Time
227,91,10,1,Time
227,92,10,2,Time
227,93,10,2,Time
227,94,10,2,Time
227,95,10,2,Time
227,96,10,2,Time
227,97,10,2,Time
227,98,10,2,Time
227,99,10,2,Time
227,100,10,2,Time
228,41,5,1,Time
228,42,5,1,Time
228,43,5,1,Time
228,44,5,1,Time
228,45,5,1,Time
228,46,5,1,Time
228,47,5,1,Time
228,48,5,1,Time
228,49,5,2,Time
228,50,5,2,Time
228,51,6,1,Time
228,52,6,1,Time
228,53,6,1,Time
228,54,6,1,Time
228,55,6,1,Time
228,56,6,1,Time
228,57,6,1,Time
228,58,6,1,Time
228,59,6,2,Time
228,60,6,2,Time
228,61,7,1,Time
228,62,7,1,Time
228,63,7,1,Time
228,64,7,1,Time
228,65,7,1,Time
228,66,7,1,Time
228,67,7,1,Time
228,68,7,1,Time
228,69,7,2,Time
228,70,7,2,Time
228,71,8,1,Time
228,72,8,1,Time
228,73,8,1,Time
228,74,8,1,Time
228,75,8,1,Time
228,76,8,1,Time
228,77,8,1,Time
228,78,8,2,Time
228,79,8,2,Time
228,80,8,2,Time
228,81,9,1,Time
228,82,9,1,Time
228,83,9,1,Time
228,84,9,1,Time
228,85,9,1,Time
228,86,9,1,Time
228,87,9,2,Time
228,88,9,2,Time
228,89,9,2,Time
228,90,9,2,Time
228,91,10,1,Time
228,92,10,1,Time
228,93,10,1,Time
228,94,10,1,Time
228,95,10,1,Time
228,96,10,1,Time
228,97,10,1,Time
228,98,10,2,Time
228,99,10,2,Time
228,100,10,2,Time
229,41,5,2,Time
229,42,5,2,Time
229,43,5,2,Time
229,44,5,2,Time
229,45,5,2,Time
229,46,5,2,Time
229,47,5,2,Time
229,48,5,2,Time
229,49,5,2,Time
229,50,5,2,Time
229,51,6,1,Time
229,52,6,2,Time
229,53,6,2,Time
229,54,6,2,Time
229,55,6,2,Time
229,56,6,2,Time
229,57,6,2,Time
229,58,6,2,Time
229,59,6,2,Time
229,60,6,2,Time
229,61,7,1,Time
229,62,7,1,Time
229,63,7,2,Time
229,64,7,2,Time
229,65,7,2,Time
